,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SalePrice,NeighType,SalePrice_Log,Age,Baths,2Story,BsmtFinSF,RoadRail,Exterior
366,Oth,5.653921148278169,Reg,Lvl,Oth,Gtl,1Fam,6,3,1928,1950,Gable,None,0.0,TA,TA,Oth,Avg,None,None,11.449076309777542,Avg,None,None,11.449076309777542,0.7304631471189666,Avg,1.8203341036428238,0.0,Oth,9.452927961132147,None,0.0,0.0,None,10,2009,76000.0,3.0,11.23850177707664,22,0.0,N,-6.666666666666667,None,Wd Sdng
367,RL,5.88741871045203,IR2,Oth,Oth,Oth,1Fam,6,5,1992,1992,Gable,None,0.0,Gd,TA,PConc,Gd,Yes,GLQ,13.457008759173899,Gd,Yes,Yes,14.107043947541124,1.1943176378757767,Gd,2.6025944687727294,2.0,Attchd,10.272201962485878,Yes,216.0,231.0,None,6,2007,240000.0,3.0,12.388398368982115,0,1.3782017963726023,Y,12.080005103356921,Yes,HdBoard
368,RL,5.0533710494211155,Reg,Lvl,Inside,Gtl,Oth,8,5,2004,2005,Gable,Brick,16.0,Gd,TA,PConc,Gd,None,GLQ,12.77606072156648,Gd,Yes,Yes,12.806114542235896,0.7304631471189666,Gd,2.055641538058108,1.0,Attchd,9.888326631702043,Yes,146.0,20.0,None,4,2010,192000.0,,12.165255859329688,1,0.7304631471189666,N,4.071754351052767,None,VinylSd
369,RL,5.59142712460611,Reg,Lvl,Oth,Gtl,1Fam,5,3,1910,1996,Oth,None,0.0,TA,Fa,PConc,Avg,None,None,10.979185033174488,Avg,Yes,Yes,12.604654814580307,1.8203341036428238,Avg,2.440268378362637,0.0,None,-6.666666666666667,None,0.0,151.0,None,5,2006,81000.0,1.0,11.302216779257384,86,0.0,Y,-6.666666666666667,Yes,Wd Sdng
370,RL,5.995517194712504,Reg,Lvl,Inside,Gtl,1Fam,6,6,1976,1976,Oth,Brick,255.0,TA,TA,CBlock,Avg,Yes,ALQ,12.236142518909933,Gd,Yes,Yes,12.457460342316738,1.1943176378757767,Avg,2.055641538058108,1.0,Oth,9.398681444092006,Yes,296.0,0.0,Yes,10,2009,125000.0,1.0,11.736077016252437,0,0.7304631471189666,N,10.868631091996152,None,MetalSd
371,RL,6.491069783799412,IR1,Lvl,Oth,Gtl,1Fam,7,5,1999,2000,Gable,Brick,125.0,Gd,TA,PConc,Gd,None,None,13.23629237548869,Gd,Yes,Yes,13.258591953864961,1.1943176378757767,Gd,2.055641538058108,0.0,Attchd,10.634887347225343,Yes,120.0,25.0,None,7,2008,191000.0,3.0,12.160033942617154,1,0.7304631471189666,N,-6.666666666666667,None,VinylSd
372,RL,6.5538803774442425,Reg,Lvl,Inside,Gtl,1Fam,10,5,2007,2008,Gable,Oth,272.0,Ex,TA,PConc,Gd,Yes,GLQ,13.646734230476863,Gd,Yes,Yes,14.667123680945833,1.1943176378757767,Gd,2.6025944687727294,1.0,Oth,11.657080698464595,Yes,196.0,134.0,None,8,2008,426000.0,4.0,12.962196972666593,1,1.3782017963726023,Y,12.831340980759496,None,VinylSd
373,RL,5.3215405626377255,Reg,Lvl,Inside,Gtl,1Fam,5,8,1900,1950,Gable,None,0.0,TA,TA,Oth,Avg,None,Rec,11.705450805865961,Gd,Yes,Yes,13.024616528012654,1.5409627556327752,Avg,2.2596737867230705,0.0,Oth,9.609735968054126,Yes,0.0,130.0,Yes,4,2008,119000.0,1.0,11.686887175419702,50,0.7304631471189666,Y,10.872796741441668,None,MetalSd
374,RL,5.968980585391403,IR1,Lvl,Oth,Gtl,1Fam,6,5,2001,2002,Gable,None,0.0,TA,TA,PConc,Gd,None,ALQ,11.51765680615822,Gd,Yes,Yes,14.119785966903773,1.1943176378757767,Gd,2.2596737867230705,1.0,Oth,10.557449464533047,Yes,125.0,192.0,None,6,2009,215000.0,2.0,12.278397958261776,1,1.3782017963726023,Y,11.105325148456878,None,VinylSd
375,RL,5.88741871045203,IR1,Lvl,Inside,Gtl,1Fam,5,7,1959,1959,Gable,None,0.0,TA,TA,Oth,None,None,None,-6.666666666666667,Avg,Yes,Yes,11.771979428960906,1.1943176378757767,Avg,1.8203341036428238,0.0,Attchd,8.970599932778448,Yes,0.0,0.0,Yes,7,2007,106500.0,2.0,11.575909653758895,0,0.0,N,-6.666666666666667,None,MetalSd
376,RL,5.88741871045203,Reg,Lvl,Oth,Gtl,1Fam,4,5,1941,1950,Gable,None,0.0,TA,TA,CBlock,Avg,None,Rec,11.462910430593931,Avg,Yes,None,11.462910430593931,0.7304631471189666,Avg,1.5409627556327752,2.0,None,-6.666666666666667,Yes,0.0,0.0,Yes,4,2006,100000.0,1.0,11.51293546492023,9,0.0,N,8.737598519334247,Yes,WdShing
377,RL,5.653921148278169,Reg,Lvl,Inside,Gtl,1Fam,5,6,1940,1950,Gable,None,0.0,TA,TA,CBlock,Avg,None,None,11.274547968730774,Gd,Yes,None,12.217021569793117,0.7304631471189666,Avg,1.8203341036428238,0.0,Oth,8.501756190828118,Yes,0.0,39.0,None,7,2007,109000.0,2.0,11.599112335481124,10,0.0,Y,-6.666666666666667,None,MetalSd
378,RL,5.88741871045203,Reg,Lvl,Inside,Gtl,1Fam,5,6,1956,1956,Gable,None,0.0,TA,TA,CBlock,Avg,Yes,BLQ,12.505563961983455,Avg,Yes,Yes,12.505563961983455,1.1943176378757767,Avg,2.055641538058108,0.0,Attchd,10.719173387890333,Yes,44.0,0.0,None,6,2010,129000.0,1.0,11.767575435251748,0,0.7304631471189666,N,11.289160096627912,None,Wd Sdng
379,RL,5.653921148278169,Reg,Oth,Inside,Gtl,1Fam,5,5,1972,1972,Oth,None,0.0,TA,TA,CBlock,Avg,Yes,Rec,11.809393539205843,Avg,Yes,Yes,11.809393539205843,0.7304631471189666,Avg,2.055641538058108,0.0,Oth,10.736626193764538,Yes,215.0,0.0,None,9,2009,123000.0,3.0,11.719947764402807,0,0.0,N,11.42472157763011,None,MetalSd
380,RL,5.914940018959451,Reg,Lvl,Inside,Gtl,1Fam,5,5,1962,1962,Gable,Brick,288.0,TA,TA,CBlock,Avg,None,ALQ,11.715038769117147,Avg,Yes,Yes,13.874848283540139,1.5409627556327752,Avg,2.440268378362637,1.0,Attchd,8.720169513164583,Yes,0.0,168.0,None,7,2007,169500.0,2.0,12.040614105490253,0,0.7304631471189666,Y,10.463745203158789,Yes,VinylSd
381,Oth,5.653921148278169,Reg,Lvl,Oth,Gtl,1Fam,5,2,1920,1950,Gable,None,0.0,TA,Fa,Oth,Avg,None,None,12.010768996247894,Gd,Yes,None,12.332786279774028,0.7304631471189666,Avg,2.055641538058108,0.0,Oth,9.301176043547175,None,0.0,0.0,None,11,2007,67000.0,1.0,11.112462823634855,30,0.0,N,-6.666666666666667,None,MetalSd
382,Oth,5.80273872401839,Reg,Lvl,Inside,Gtl,1Fam,7,5,2006,2007,Gable,Oth,100.0,Gd,TA,PConc,Gd,None,GLQ,12.372245779952856,Gd,Yes,Yes,13.399226499614198,0.7304631471189666,Gd,2.2596737867230705,0.0,Attchd,9.934165447113983,Yes,0.0,168.0,None,10,2009,241000.0,4.0,12.392556361841777,1,1.1943176378757767,Y,11.54468351231224,None,CemntBd
383,RL,4.838059349133916,IR2,Lvl,Inside,Gtl,Oth,8,5,1996,1996,Gable,None,0.0,Gd,TA,PConc,Gd,None,GLQ,12.785336102056721,Gd,Yes,Yes,12.849571994628269,0.0,Gd,1.5409627556327752,2.0,Attchd,10.26712613744371,Yes,120.0,30.0,None,12,2008,245500.0,4.0,12.411056299528171,0,0.9822467037532344,N,11.456000850475936,None,Other
384,RL,5.80273872401839,IR1,Lvl,Inside,Gtl,1Fam,7,5,2005,2005,Gable,None,0.0,Gd,TA,PConc,Gd,Yes,GLQ,12.89921557141071,Gd,Yes,Yes,12.89921557141071,1.1943176378757767,Gd,2.055641538058108,1.0,Attchd,9.709707014877205,Yes,0.0,0.0,None,7,2006,164990.0,3.0,12.013646205940516,0,0.7304631471189666,N,4.071754351052767,None,VinylSd
385,RL,5.653921148278169,Reg,Lvl,Inside,Gtl,1Fam,5,8,1940,1997,Gable,None,0.0,TA,TA,PConc,Avg,None,None,11.034998917701733,Gd,Yes,Yes,11.034998917701733,0.7304631471189666,Avg,1.5409627556327752,0.0,Oth,8.501756190828118,None,168.0,0.0,Yes,8,2008,108000.0,1.0,11.58989576532275,57,0.0,N,-6.666666666666667,None,Wd Sdng
386,RL,6.491069783799412,Reg,Lvl,Oth,Gtl,1Fam,8,5,1998,1998,Oth,Brick,650.0,Gd,TA,PConc,Gd,None,None,12.498014018972166,Gd,Yes,Yes,14.571226118854698,1.5409627556327752,Gd,2.750250297485029,1.0,Oth,9.829997546645748,Yes,144.0,123.0,None,7,2006,258000.0,4.0,12.460718739865234,0,0.9822467037532344,Y,-6.666666666666667,None,VinylSd
387,RL,5.88741871045203,IR1,Lvl,Inside,Gtl,1Fam,6,5,1995,1996,Gable,None,0.0,TA,TA,PConc,Gd,None,None,11.52443483906539,Gd,Yes,Yes,13.441691962790333,1.1943176378757767,Avg,2.2596737867230705,1.0,Oth,9.538931490999708,Yes,0.0,40.0,None,5,2007,168000.0,3.0,12.031725210748633,1,0.9822467037532344,Y,-6.666666666666667,None,MetalSd
388,RL,5.88741871045203,IR1,Lvl,Oth,Gtl,1Fam,4,4,1976,1993,Gable,None,0.0,TA,TA,CBlock,Avg,None,BLQ,12.83362514523021,Gd,Yes,Yes,13.532618159190152,1.1943176378757767,Avg,2.440268378362637,1.0,Attchd,10.215887544558191,Yes,120.0,78.0,Yes,6,2009,150000.0,1.0,11.918397239722838,17,1.1943176378757767,N,12.434432976329628,Yes,Other
389,RL,5.357203202420049,Reg,Lvl,Inside,Gtl,1Fam,6,5,1936,1950,Gable,None,0.0,TA,TA,Oth,Avg,None,None,12.298208358761945,Gd,Yes,None,13.567978078036285,1.1943176378757767,Avg,2.055641538058108,0.0,Oth,8.501756190828118,Yes,0.0,0.0,None,3,2008,115000.0,2.0,11.652696102959752,14,0.0,N,-6.666666666666667,None,MetalSd
390,RL,5.744420430279228,Reg,Lvl,Inside,Gtl,1Fam,6,7,1915,1976,Gable,None,0.0,TA,TA,Oth,Gd,None,None,11.6375283353789,Gd,Yes,Yes,13.64310931837992,1.5409627556327752,Avg,2.440268378362637,0.0,Attchd,9.080098411791417,Yes,0.0,0.0,None,3,2008,177000.0,3.0,12.08391066125752,61,0.7304631471189666,Y,-6.666666666666667,None,Wd Sdng
391,RL,6.808145364123843,Reg,Lvl,Oth,Gtl,1Fam,7,5,2006,2006,Gable,Brick,350.0,Gd,TA,PConc,Gd,None,None,12.295533670602968,Gd,Yes,Yes,14.44087785928084,1.1943176378757767,Gd,2.6025944687727294,1.0,Attchd,11.969699625821692,Yes,192.0,62.0,None,8,2007,280000.0,4.0,12.54254845357358,0,0.9822467037532344,Y,-6.666666666666667,None,VinylSd
392,Oth,6.314734756825906,Reg,Lvl,Inside,Gtl,1Fam,8,5,2007,2008,Gable,Oth,100.0,Gd,TA,PConc,Gd,None,GLQ,12.217021569793117,Gd,Yes,Yes,14.301264026106935,1.1943176378757767,Gd,2.440268378362637,1.0,Attchd,11.62442737226658,Yes,0.0,102.0,None,4,2008,339750.0,4.0,12.73596827534975,1,1.3782017963726023,Y,11.46635963238347,None,VinylSd
393,RL,5.88741871045203,Reg,Lvl,Inside,Gtl,1Fam,5,3,1958,1958,Gable,None,0.0,TA,Fa,CBlock,Avg,None,None,12.822189127578136,Avg,Yes,None,12.822189127578136,1.1943176378757767,Avg,1.8203341036428238,0.0,Attchd,9.384956206517197,Yes,0.0,0.0,None,6,2009,60000.0,1.0,11.002116507732014,0,0.0,N,-6.666666666666667,None,BrkComm
394,RL,6.635082099792532,Reg,Oth,Inside,Gtl,Oth,5,5,1955,1955,Oth,None,0.0,TA,TA,CBlock,Avg,Yes,Rec,12.276750735186013,Avg,None,Yes,12.276750735186013,1.1943176378757767,Avg,1.8203341036428238,0.0,Attchd,10.612315056685787,Yes,264.0,0.0,None,1,2006,145000.0,3.0,11.884495917930655,0,0.7304631471189666,N,12.276750735186013,None,Wd Sdng
395,Oth,5.88741871045203,IR2,Lvl,Inside,Gtl,1Fam,7,5,2009,2009,Gable,Oth,432.0,Ex,TA,PConc,Gd,Yes,GLQ,13.240357384587167,Gd,Yes,Yes,13.256570555623783,0.7304631471189666,Gd,2.2596737867230705,1.0,Attchd,10.184716170074022,Yes,0.0,144.0,None,6,2010,222000.0,4.0,12.310437165348775,0,1.3782017963726023,N,10.639381842157233,None,MetalSd
396,Oth,5.5270737381589985,Reg,Lvl,Inside,Gtl,1Fam,5,6,1927,1950,Gable,None,0.0,TA,TA,CBlock,Avg,None,None,12.14502365457767,Gd,Yes,None,12.20054441018351,0.7304631471189666,Avg,1.8203341036428238,1.0,Oth,9.452927961132147,Yes,0.0,0.0,None,3,2010,115000.0,2.0,11.652696102959752,23,0.0,N,-6.666666666666667,Yes,WdShing
397,RL,5.62289923231481,IR2,Lvl,Oth,Gtl,1Fam,7,5,1993,1993,Gable,None,0.0,Gd,TA,PConc,Gd,None,BLQ,12.340715388040307,Gd,Yes,Yes,14.329910650039198,1.1943176378757767,Gd,2.6025944687727294,1.0,Attchd,11.058617035905083,Yes,196.0,187.0,None,12,2008,228000.0,3.0,12.337105293891874,0,1.1943176378757767,Y,10.652825783009021,None,VinylSd
398,RL,6.02174235239564,IR1,Lvl,Inside,Gtl,1Fam,7,5,2007,2007,Gable,None,0.0,Gd,TA,PConc,Gd,Yes,GLQ,12.96578155387519,Gd,Yes,Yes,12.96578155387519,1.1943176378757767,Gd,2.055641538058108,0.0,Attchd,9.685037406553823,Yes,100.0,30.0,None,8,2007,181134.0,3.0,12.106997888588936,0,0.7304631471189666,N,4.071754351052767,None,VinylSd
399,RL,6.047663906109832,Reg,Lvl,Inside,Gtl,1Fam,6,7,1978,1978,Oth,Brick,203.0,TA,TA,CBlock,Avg,None,ALQ,11.034998917701733,Avg,Yes,Yes,13.09519915877312,1.1943176378757767,Avg,2.055641538058108,1.0,Attchd,9.94551387609232,Yes,0.0,0.0,None,3,2006,149500.0,1.0,11.91505836075372,0,0.41804907437868577,Y,8.190318298434116,None,HdBoard
400,RL,5.653921148278169,Reg,Lvl,Inside,Gtl,1Fam,5,6,1940,1950,Gable,None,0.0,TA,TA,Oth,Avg,None,ALQ,11.35052133593022,Avg,None,None,12.480331651039076,1.1943176378757767,Avg,2.2596737867230705,0.0,Oth,8.501756190828118,None,0.0,0.0,None,4,2007,126000.0,1.0,11.744045122410053,10,0.9822467037532344,Y,9.110605958809188,None,MetalSd
401,RL,5.80273872401839,Reg,Lvl,Inside,Gtl,1Fam,5,6,1968,1968,Gable,None,0.0,TA,TA,CBlock,Avg,None,BLQ,12.276750735186013,Gd,Yes,Yes,12.276750735186013,1.1943176378757767,Avg,2.055641538058108,1.0,Attchd,9.049252213846536,Yes,0.0,85.0,None,7,2010,142000.0,2.0,11.863589378812122,0,0.7304631471189666,N,11.41772883214346,None,VinylSd
402,Oth,6.148460831341732,Reg,Lvl,Inside,Gtl,Oth,7,5,1997,1998,Gable,Brick,200.0,TA,Gd,PConc,Gd,Yes,GLQ,12.97456107050252,Gd,Yes,Yes,12.97456107050252,0.7304631471189666,Avg,2.440268378362637,0.0,Attchd,11.449076309777542,Yes,0.0,0.0,None,11,2008,206300.0,2.0,12.23709154635734,1,1.5409627556327752,N,12.896974476036165,None,VinylSd
403,RL,5.88741871045203,IR1,Lvl,Oth,Gtl,1Fam,6,7,1977,2000,Gable,Oth,126.0,Gd,TA,CBlock,Gd,None,ALQ,13.498792610650696,Gd,Yes,Yes,13.498792610650696,1.1943176378757767,Gd,2.440268378362637,1.0,Attchd,10.410943347638753,Yes,240.0,0.0,None,6,2009,215000.0,3.0,12.278397958261776,23,0.9822467037532344,N,12.752761945619218,None,CemntBd
404,RL,6.635082099792532,Reg,Oth,Inside,Oth,1Fam,5,5,1954,1954,Oth,None,0.0,TA,TA,CBlock,Avg,None,None,12.088558507481578,Gd,Yes,None,12.088558507481578,0.7304631471189666,Avg,1.5409627556327752,0.0,Attchd,10.367043074799394,None,0.0,0.0,None,2,2008,113000.0,2.0,11.635151947212842,0,0.0,N,-6.666666666666667,Yes,HdBoard
405,RL,6.1972210008779385,Reg,Lvl,Inside,Gtl,1Fam,8,5,1998,1998,Gable,Brick,473.0,Gd,TA,PConc,Gd,None,GLQ,13.240357384587167,Gd,Yes,Yes,15.05544806497866,1.5409627556327752,Gd,2.440268378362637,1.0,Attchd,11.12842079550861,Yes,0.0,66.0,None,6,2008,315000.0,4.0,12.660331092405903,0,1.3782017963726023,Y,12.082858695463246,None,VinylSd
406,RL,5.995517194712504,Reg,Lvl,Inside,Gtl,1Fam,6,5,1956,1956,Gable,Brick,74.0,TA,TA,CBlock,Gd,None,LwQ,12.633827017273735,Gd,Yes,None,12.633827017273735,0.7304631471189666,Avg,2.055641538058108,1.0,Attchd,8.994431374976791,Yes,0.0,44.0,None,5,2008,139000.0,2.0,11.842236406331557,0,0.7304631471189666,N,10.805463148214445,None,Wd Sdng
407,Oth,5.653921148278169,Reg,Oth,Inside,Gtl,1Fam,7,8,1946,1992,Gable,None,0.0,TA,Gd,CBlock,Avg,None,None,10.950898606258738,Gd,Yes,Yes,13.071830234840396,1.1943176378757767,Avg,2.055641538058108,2.0,Oth,8.501756190828118,None,0.0,0.0,None,9,2009,135000.0,2.0,11.813037464800539,46,0.41804907437868577,Y,-6.666666666666667,None,HdBoard
408,RL,5.88741871045203,Reg,Oth,Inside,Oth,1Fam,7,5,1989,1989,Gable,Brick,145.0,Gd,TA,PConc,Gd,Yes,GLQ,13.33653469002764,Gd,Yes,Yes,13.577225390112345,0.7304631471189666,Gd,1.8203341036428238,1.0,Attchd,10.598691053386194,Yes,80.0,0.0,None,8,2009,275000.0,3.0,12.524530013005734,0,1.3782017963726023,N,13.33653469002764,None,Wd Sdng
409,RL,6.1236810031695965,IR1,Lvl,Inside,Gtl,1Fam,4,6,1957,1957,Oth,None,0.0,TA,TA,CBlock,Avg,None,Rec,11.849446822580239,Gd,Yes,Yes,11.849446822580239,1.1943176378757767,Avg,1.8203341036428238,0.0,Oth,9.398681444092006,Yes,0.0,0.0,None,7,2008,109008.0,2.0,11.599185726610004,0,0.0,N,8.922310255016459,None,MetalSd
410,RL,5.7737732204907655,Reg,Lvl,Inside,Gtl,1Fam,7,5,2007,2007,Gable,Brick,108.0,Gd,TA,PConc,Gd,None,GLQ,12.662751478933151,Gd,Yes,Yes,12.662751478933151,0.7304631471189666,Gd,2.055641538058108,0.0,Attchd,10.856100386394715,Yes,105.0,54.0,None,9,2007,195400.0,3.0,12.182809136284993,0,1.1943176378757767,N,11.003227684290522,None,VinylSd
411,RL,7.1690048896756915,IR1,Lvl,Oth,Gtl,1Fam,6,5,1988,1988,Gable,None,0.0,TA,TA,CBlock,Gd,Yes,GLQ,13.078219134140285,Avg,Yes,Yes,13.12051520011815,1.1943176378757767,Gd,2.055641538058108,1.0,Attchd,10.6303862264031,Yes,0.0,0.0,None,3,2009,175000.0,4.0,12.07254696717504,0,1.1943176378757767,N,12.136614936437766,None,HdBoard
412,Oth,3.858806663498184,Reg,Lvl,Inside,Gtl,Oth,6,5,1971,1971,Gable,Brick,232.0,TA,TA,CBlock,Avg,None,ALQ,10.179489042314811,Avg,Yes,Yes,12.085709828635814,0.7304631471189666,Avg,1.5409627556327752,0.0,Oth,8.720169513164583,Yes,0.0,0.0,None,7,2008,85400.0,1.0,11.355113089309974,0,0.41804907437868577,Y,9.628746849475789,None,HdBoard
413,Oth,5.653921148278169,IR1,Oth,Inside,Gtl,1Fam,6,7,1920,1998,Gable,None,0.0,TA,TA,Oth,Avg,None,None,11.831021744455525,Gd,Yes,Yes,12.638664841079626,1.5409627556327752,Avg,2.2596737867230705,0.0,None,-6.666666666666667,None,0.0,98.0,Yes,9,2008,79900.0,2.0,11.2885436473206,78,0.0,Y,-6.666666666666667,Yes,MetalSd
414,Oth,4.071754351052767,Reg,Lvl,Inside,Gtl,Oth,5,5,1971,1971,Gable,Brick,376.0,TA,TA,CBlock,Avg,None,ALQ,11.382533288080934,Gd,Yes,Yes,13.020292415733739,0.7304631471189666,Avg,2.055641538058108,0.0,Oth,9.94551387609232,Yes,240.0,36.0,None,8,2007,122500.0,1.0,11.715874472198903,0,0.9822467037532344,Y,10.11603509640564,None,HdBoard
415,RL,6.635082099792532,IR1,Lvl,Oth,Gtl,1Fam,6,5,1997,1998,Gable,None,0.0,TA,TA,PConc,Gd,None,None,11.907117258214457,Gd,Yes,Yes,13.502566911770815,1.1943176378757767,Avg,2.2596737867230705,1.0,Attchd,10.110685457791915,Yes,0.0,36.0,None,7,2008,181000.0,3.0,12.106257835094581,1,0.9822467037532344,Y,-6.666666666666667,None,VinylSd
416,Oth,3.858806663498184,Reg,Lvl,Inside,Gtl,Oth,4,7,1972,1972,Gable,None,0.0,TA,Gd,CBlock,Gd,Yes,ALQ,10.864459827352436,Gd,Yes,Yes,10.864459827352436,0.0,Avg,1.1943176378757767,0.0,None,-6.666666666666667,Yes,88.0,0.0,None,6,2008,81000.0,1.0,11.302216779257384,0,0.7304631471189666,N,10.241616824818687,None,CemntBd
417,RL,5.0533710494211155,IR2,Lvl,Oth,Gtl,1Fam,7,6,1996,1996,Gable,None,0.0,Gd,TA,PConc,Gd,Yes,GLQ,11.500648811372505,Gd,Yes,Yes,13.60848846456955,1.1943176378757767,Gd,2.055641538058108,1.0,Attchd,10.51095939425957,Yes,158.0,61.0,None,4,2009,212000.0,3.0,12.264346270624154,0,1.3782017963726023,Y,11.252502530148577,Yes,VinylSd
418,Oth,4.9269180446816625,Reg,Lvl,Inside,Gtl,1Fam,6,8,1920,1950,Gable,None,0.0,TA,TA,Oth,Avg,None,None,10.938696646743818,Avg,Yes,None,12.439563774010223,0.7304631471189666,Avg,2.055641538058108,0.0,Oth,9.94551387609232,Yes,0.0,0.0,None,10,2006,116000.0,2.0,11.661354090741,30,0.0,Y,-6.666666666666667,None,Other
419,Oth,5.3215405626377255,Reg,Lvl,Inside,Gtl,1Fam,6,7,1926,2004,Gable,None,0.0,Gd,TA,PConc,Avg,None,None,11.778245041625286,Gd,Yes,Yes,11.84024727689204,0.7304631471189666,Avg,1.5409627556327752,0.0,Oth,7.861125448736068,Yes,0.0,0.0,None,1,2009,119000.0,1.0,11.686887175419702,78,0.0,N,-6.666666666666667,None,Wd Sdng
420,RL,4.9269180446816625,Reg,Lvl,Inside,Gtl,1Fam,5,6,1913,2002,Gable,None,0.0,TA,TA,PConc,Avg,None,LwQ,9.94551387609232,Avg,None,Yes,11.120741115095635,0.7304631471189666,Gd,1.5409627556327752,1.0,Oth,9.398681444092006,None,0.0,0.0,Yes,3,2007,90350.0,3.0,11.411457364027743,89,0.0,N,9.486313901150885,None,WdShing
421,RL,5.859551208605442,Reg,Lvl,Oth,Gtl,1Fam,6,8,1920,2000,Gable,None,0.0,TA,TA,Oth,Avg,Yes,None,11.082058158929451,Gd,Yes,Yes,12.633827017273735,1.1943176378757767,Gd,2.2596737867230705,0.0,Oth,10.40609703018311,Yes,0.0,46.0,Yes,8,2009,110000.0,1.0,11.608244735642321,80,0.0,Y,-6.666666666666667,None,Wd Sdng
422,RL,6.732788372480494,Reg,Lvl,Inside,Gtl,1Fam,10,5,2008,2008,Oth,Oth,200.0,Ex,TA,PConc,Gd,Yes,GLQ,15.591366609170588,Gd,Yes,Yes,14.761977410047797,0.7304631471189666,Gd,2.750250297485029,2.0,Attchd,11.034998917701733,Yes,0.0,72.0,None,4,2009,555000.0,4.0,13.226725194528749,0,1.1943176378757767,N,14.631275156158905,None,VinylSd
423,RL,6.469749997220178,Reg,Lvl,Inside,Gtl,Oth,4,4,1955,1955,Gable,Brick,270.0,TA,TA,CBlock,Avg,None,ALQ,13.178882204732568,Avg,None,None,13.178882204732568,1.5409627556327752,Avg,2.440268378362637,0.0,None,-6.666666666666667,Yes,0.0,0.0,None,9,2008,118000.0,1.0,11.678448377988165,0,0.7304631471189666,N,7.216434458396561,None,VinylSd
424,Oth,5.392276337227255,Reg,Lvl,Inside,Gtl,1Fam,5,7,1930,1992,Gable,None,0.0,TA,TA,PConc,Avg,None,None,12.335431399519656,Avg,Yes,Yes,13.443610180761802,1.1943176378757767,Avg,2.440268378362637,1.0,Oth,9.452927961132147,None,0.0,0.0,None,6,2008,162900.0,1.0,12.000897933306716,62,0.7304631471189666,Y,-6.666666666666667,None,MetalSd
425,RL,5.942124359831237,Reg,Lvl,Inside,Gtl,1Fam,7,5,1994,1995,Gable,None,0.0,Gd,Gd,PConc,Gd,None,GLQ,11.873853100981355,Gd,Yes,Yes,14.034532155053236,1.5409627556327752,Gd,2.440268378362637,1.0,Attchd,10.231351739686412,Yes,144.0,133.0,None,7,2008,210000.0,3.0,12.25486757159303,1,1.3782017963726023,Y,10.914147977453368,None,VinylSd
426,RL,6.02174235239564,Reg,Lvl,Oth,Gtl,1Fam,6,5,1956,1956,Oth,None,0.0,TA,TA,CBlock,Avg,None,None,13.170603447292322,Avg,Yes,Yes,13.6593926384168,1.1943176378757767,Avg,2.2596737867230705,1.0,Attchd,10.163752275425656,Yes,0.0,0.0,Yes,11,2009,127500.0,1.0,11.755879486687114,0,0.0,N,-6.666666666666667,None,Wd Sdng
427,RL,7.278278985320871,IR1,Lvl,Oth,Gtl,1Fam,6,6,1966,2002,Gable,None,0.0,Gd,TA,CBlock,Avg,None,ALQ,13.334557535481979,Gd,Yes,Yes,14.001837152288967,0.7304631471189666,Gd,2.055641538058108,1.0,Attchd,10.639381842157233,Yes,0.0,0.0,None,6,2010,190000.0,2.0,12.154784614286669,36,0.9822467037532344,N,12.007852393591367,Yes,Other
428,RL,5.88741871045203,IR1,Lvl,Oth,Gtl,1Fam,7,5,1998,1999,Gable,None,0.0,Gd,TA,PConc,Gd,None,None,11.919130071867999,Gd,Yes,Yes,13.998551482515483,1.5409627556327752,Gd,2.750250297485029,1.0,Attchd,9.894095929689868,Yes,89.0,0.0,None,7,2006,199900.0,3.0,12.205577522977231,1,0.9822467037532344,Y,-6.666666666666667,None,VinylSd
429,Oth,5.3215405626377255,Reg,Oth,Inside,Gtl,1Fam,6,6,1937,1950,Gable,None,0.0,TA,TA,Oth,Avg,None,None,11.435182063397658,Avg,Yes,Yes,13.044008737526429,1.1943176378757767,Avg,2.2596737867230705,1.0,Oth,8.070314193798698,None,0.0,0.0,None,6,2006,119500.0,1.0,11.691080018519528,13,0.7304631471189666,Y,-6.666666666666667,None,MetalSd
430,Oth,5.3215405626377255,Reg,Lvl,Inside,Gtl,1Fam,3,7,1948,2002,Gable,None,0.0,TA,Gd,CBlock,Avg,None,ALQ,10.942769292012862,Gd,Yes,Yes,12.602212469658957,0.7304631471189666,Avg,2.055641538058108,0.0,Oth,9.080098411791417,Yes,0.0,176.0,None,6,2007,120000.0,2.0,11.695255355062795,54,0.41804907437868577,Y,9.25112953344019,None,MetalSd
