,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SalePrice,NeighType,SalePrice_Log,Age,Baths,2Story,BsmtFinSF,RoadRail,Exterior
104,RL,1.4875712388802456,IR1,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,0.3320927518502745,0.17105305571654134,-0.4029402461800378,Oth,Brick,2.0669662657125283,Avg,Avg,CBlock,Gd,None,BLQ,0.6993666778342972,Gd,Yes,Yes,0.7411534838041289,0.20791870586109604,Avg,0.39982459493922096,0.5885972978715879,Attchd,0.3302014781723859,Yes,-0.7550856808805708,1.1583718796335147,Yes,-1.9705303030207235,1.6451682252535542,0.0965901522254259,0.4880694633781091,0.30936655218884535,-0.5488834841031427,-0.12116557863173615,N,0.7123836539506292,None,Other
105,RL,0.3708649756391331,Reg,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,-0.5983966726664819,-0.6471944147861635,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,Rec,0.12301093032936199,Gd,Yes,Yes,0.7596705835410248,0.7698052339930662,Avg,0.39982459493922096,-0.956887856653243,Attchd,0.0068445271763327015,Yes,0.6945205611853963,-0.726763549635617,None,1.3691659168900772,-1.3775019663829307,-0.568716558031453,-1.4599519703955643,-0.5243442722219106,0.19055209268153175,-0.12116557863173615,Y,0.5672967192838785,None,Wd Sdng
106,RL,0.05613671053198445,IR1,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.9405027840995646,0.72062892940814,Gable,None,-0.5701992272717892,Avg,Avg,PConc,Gd,None,GLQ,-0.6659634923921647,Gd,Yes,Yes,-0.03521281422955245,0.20791870586109604,Avg,0.39982459493922096,0.5885972978715879,Oth,0.13325124297054947,Yes,0.6785908222615944,-0.726763549635617,None,-0.8572982297171233,1.6451682252535542,-0.02870301354799763,0.4880694633781091,0.17184327281600126,-0.5488834841031427,0.4716620056305747,Y,0.4005331659114596,None,VinylSd
107,RL,0.45619128870451137,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,1.174683136216137,1.062584765456716,Gable,Oth,0.6385016236793565,Gd,Avg,PConc,Gd,Yes,GLQ,0.3408086220184579,Gd,Yes,Yes,1.9575128025974207,0.7698052339930662,Gd,1.885966852210171,0.5885972978715879,Oth,0.5780138703769053,Yes,0.20069865454753935,2.116391524016188,None,1.3691659168900772,-0.6218344184738095,2.5269016887325217,0.4880694633781091,2.098867320969946,-0.5488834841031427,1.4039433037888367,Y,0.8234332380254451,None,VinylSd
108,RL,0.05613671053198445,Reg,Oth,Oth,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,-0.631851008683135,-1.5753602554894408,Oth,Brick,0.4407142117055326,Avg,Gd,CBlock,Gd,Yes,ALQ,0.6806794925051637,Avg,Yes,Yes,1.3825582865056987,0.20791870586109604,Gd,0.39982459493922096,2.134082452396419,Oth,0.20672478563424337,Yes,0.5670826497949816,1.1274680201372995,Yes,1.3691659168900772,-0.6218344184738095,0.4348816998136694,0.4880694633781091,0.6473380204863158,-0.5488834841031427,0.9709857154419235,N,0.7946626344368324,None,Wd Sdng
109,RL,-0.2874470881627622,IR1,Lvl,Inside,Oth,1Fam,-0.19112547466561258,2.3420135898460543,-0.8994856968163606,0.8183305968505904,Oth,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,ALQ,0.1530242991710325,Gd,Yes,Yes,1.4682119503612772,0.20791870586109604,Gd,1.4386613621024578,0.5885972978715879,Oth,-0.33205166756300114,Yes,1.0290450785852348,-0.726763549635617,Yes,0.25593384358647686,-0.6218344184738095,0.9673776543507194,0.4880694633781091,1.1022782390190253,1.7926625090483264,1.4039433037888367,Y,0.8020522189594411,None,Wd Sdng
110,Oth,-2.0430205639625614,Reg,Lvl,Oth,Gtl,Oth,-0.19112547466561258,-0.6728676671476155,0.9070484480829114,0.6717780956869149,Gable,Brick,5.632633776018408,Avg,Avg,PConc,Gd,None,GLQ,-0.1466639035588775,Gd,Yes,Yes,0.02295892865841166,-0.5439556925329229,Avg,-0.9311018844135527,0.5885972978715879,Oth,0.19260573446654325,Yes,-0.7550856808805708,-0.23230179769617257,None,-0.11514351418138984,-0.6218344184738095,-0.07882027985736705,1.462080180264946,0.1146822034886353,-0.5488834841031427,0.4716620056305747,Y,0.5498110385033381,None,MetalSd
111,RL,0.05613671053198445,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-0.3307619845332564,-1.1357027519984146,Gable,Brick,0.06711576686608757,Avg,Avg,CBlock,Avg,None,LwQ,0.20730130527812807,Avg,Yes,Yes,-0.8268829126562801,0.20791870586109604,Avg,-0.21826644679462734,0.5885972978715879,Attchd,-0.06494288100997651,Yes,-0.7550856808805708,-0.4177249546734642,None,0.9980885591222104,0.8895006773444329,-0.5424049932190341,-1.4599519703955643,-0.4856232024559138,-0.5488834841031427,-0.8567484836790143,N,0.7700433743681071,None,Wd Sdng
112,RL,0.3274742287439618,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,1.1412288001994837,1.062584765456716,Gable,None,-0.5701992272717892,Avg,Avg,PConc,Gd,None,None,0.23423872184068187,Gd,Yes,Yes,-0.7410429979773047,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,Attchd,0.17821124317247716,Yes,-0.11789612392849737,0.2621599542432718,None,-0.8572982297171233,-0.6218344184738095,-0.3419359279815564,-1.4599519703955643,-0.20849960269369497,-0.5078037298373275,-0.8567484836790143,N,-1.4529148442392579,None,VinylSd
113,RL,0.9689654794598874,Reg,Lvl,Oth,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.6059594239330327,0.23212059219588885,Oth,None,-0.5701992272717892,Avg,Avg,PConc,Gd,Yes,GLQ,0.6050178394209514,Gd,Yes,Yes,2.5526130635025366,1.2226458734592642,Gd,2.2967390787147193,2.134082452396419,Attchd,0.3851361708485654,Yes,2.1680214116370657,-0.726763549635617,None,-0.48622087194925656,1.6451682252535542,1.7254013072799317,0.4880694633781091,1.63531884710433,-0.5488834841031427,1.787166051057363,Y,0.9646994085483576,None,Other
114,RL,-0.08724891339769637,Reg,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,1.1077744641828304,1.0137339317354908,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,None,-0.14783011434891694,Gd,Yes,Yes,0.018835439190567984,0.20791870586109604,Gd,0.9469140869601315,0.5885972978715879,Attchd,0.11762668071718527,Yes,-0.7550856808805708,-0.3559172356810337,None,0.25593384358647686,-1.3775019663829307,-0.2292973719512487,0.4880694633781091,-0.06509290531373564,-0.5078037298373275,0.4716620056305747,Y,-1.4529148442392579,None,VinylSd
115,RL,0.05613671053198445,IR1,Oth,Oth,Oth,1Fam,-0.19112547466561258,-0.6728676671476155,-0.09658163241668413,-0.7937469159498388,Oth,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,Yes,ALQ,0.07161896153157554,Gd,Yes,Yes,-1.1126520416516203,-1.7279833353245033,Avg,-1.77742362351113,2.134082452396419,Attchd,0.32304874505928266,Yes,-0.7550856808805708,1.2819873176183758,None,1.3691659168900772,-1.3775019663829307,-0.02870301354799763,0.4880694633781091,0.17184327281600126,-0.5488834841031427,-0.12116557863173615,N,0.8071444477473144,None,Other
116,Oth,-0.9020447289054329,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-1.1002117129162796,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Avg,PConc,Avg,None,None,-0.1431734113595084,Gd,Yes,Yes,-0.7461840758301308,0.20791870586109604,Avg,-1.77742362351113,-0.956887856653243,Oth,-0.11582333835297039,None,-0.7550856808805708,-0.726763549635617,Yes,-0.11514351418138984,-0.6218344184738095,-1.0310483397353858,-1.4599519703955643,-1.32322478823905,-0.097006187179175,-1.8410503427039162,Y,-1.4529148442392579,None,Other
117,RL,0.3708649756391331,Reg,Lvl,Oth,Gtl,1Fam,-0.19112547466561258,1.3370531708481643,-0.46457932859986917,-1.331106086883315,Oth,Brick,0.17150356763005015,Avg,Gd,CBlock,Avg,None,BLQ,0.19733414382393874,Gd,Yes,Yes,-0.8586446922921396,0.20791870586109604,Avg,-0.9311018844135527,-0.956887856653243,Attchd,-0.06494288100997651,Yes,-0.7550856808805708,-0.726763549635617,None,-0.11514351418138984,0.1338331294353117,-0.5799929429510612,-0.48594125350872763,-0.5411211785508804,-0.5488834841031427,-1.8410503427039162,N,0.6444338281606218,None,MetalSd
118,RL,-0.609752162742495,Reg,Lvl,Inside,Gtl,Oth,-0.19112547466561258,-0.6728676671476155,0.7063224319829923,0.37867309335956423,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,GLQ,0.29228362441069305,Gd,Yes,Yes,-0.5560746483737439,-0.5439556925329229,Gd,-0.9311018844135527,-0.956887856653243,Attchd,0.3109759903077951,Yes,-0.7550856808805708,0.24670802449516416,None,-1.22837558748499,0.1338331294353117,-0.35571817621663304,0.4880694633781091,-0.22661501883689678,-0.5488834841031427,-0.12116557863173615,N,0.45192117775380736,None,Other
119,RL,-1.0259630647305114,IR1,Lvl,Oth,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,0.23796172774984772,0.6229272619656898,Gable,None,-0.5701992272717892,Avg,Gd,CBlock,Gd,None,None,0.41010360556936015,Avg,Yes,Yes,0.27736904803738455,0.20791870586109604,Avg,0.39982459493922096,0.5885972978715879,Attchd,0.18544364860172388,Yes,0.7741692558044054,-0.726763549635617,None,-1.9705303030207235,0.8895006773444329,-0.01617369697065528,0.4880694633781091,0.1859350580970326,0.231631846947347,-0.12116557863173615,N,-1.4529148442392579,None,HdBoard
120,Oth,-0.33923644726363533,Reg,Lvl,Inside,Gtl,Oth,-0.19112547466561258,2.3420135898460543,-1.2340290569828924,-0.15868607757391218,Gable,None,-0.5701992272717892,Avg,Gd,CBlock,Avg,Yes,GLQ,-0.4265689988422447,Gd,None,Yes,-1.8633156014653078,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,None,-3.988814278819697,None,-0.33294759939982216,-0.726763549635617,None,-0.11514351418138984,-1.3775019663829307,-1.2252527466841923,-1.4599519703955643,-1.7516055655905236,1.3818649663901739,-0.12116557863173615,N,0.5973918002612322,None,Wd Sdng
121,RL,0.05613671053198445,IR1,Lvl,Inside,Gtl,Oth,-0.19112547466561258,-0.6728676671476155,0.13759871969988816,-0.45179107990126294,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Gd,None,ALQ,0.19566380725300372,Avg,Yes,Yes,-1.1998342475396186,-0.5439556925329229,Avg,-0.9311018844135527,0.5885972978715879,Attchd,0.19260573446654325,Yes,-0.7550856808805708,2.4408820487264484,None,-1.5994529452528568,-0.6218344184738095,-0.6802274755697999,-0.48594125350872763,-0.695323271715388,-0.5488834841031427,-0.12116557863173615,N,0.20730879777461056,None,Other
122,Oth,-0.609752162742495,IR1,Oth,Inside,Gtl,1Fam,-1.0181450519570003,1.3370531708481643,-1.4013007370661583,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Gd,Oth,Avg,None,LwQ,-0.21541958627096935,Gd,Yes,Yes,-1.566992126455567,0.20791870586109604,Avg,-0.9311018844135527,0.5885972978715879,None,-3.988814278819697,None,-0.7550856808805708,-0.726763549635617,None,-0.11514351418138984,-0.6218344184738095,-1.1939294552408364,-0.48594125350872763,-1.6774444766582177,0.27271160121316224,-1.8410503427039162,N,0.19888760414786857,Yes,WdShing
123,RL,0.10273756815954406,Reg,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,-0.19694464046664367,-0.9402994171135142,Gable,Brick,0.8912299834236869,Avg,Avg,CBlock,Avg,None,BLQ,-0.23052315283497057,Avg,Yes,Yes,-0.2113258934419176,0.20791870586109604,Avg,-0.21826644679462734,0.5885972978715879,Attchd,0.21090848597732695,Yes,0.7423097779568018,0.9420448631600078,None,0.25593384358647686,-1.3775019663829307,-0.3419359279815564,-0.48594125350872763,-0.20849960269369497,-0.5488834841031427,-0.8567484836790143,Y,0.6109435745884705,Yes,VinylSd
124,RL,0.10273756815954406,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,1.3370531708481643,-0.46457932859986917,0.28097142591711394,Gable,Brick,-0.10320117122248296,Avg,Avg,CBlock,Avg,None,Rec,0.13547347592986111,Avg,Yes,None,-0.9312203084448425,0.20791870586109604,Gd,-0.21826644679462734,-0.956887856653243,Attchd,0.540840264735167,Yes,-0.7550856808805708,0.509390830212994,Yes,0.25593384358647686,-1.3775019663829307,-0.4045825108682682,-0.48594125350872763,-0.29190242367617875,0.8067484066687605,-0.12116557863173615,N,0.6579817149614307,None,Other
125,RL,0.8943570855551052,Reg,Lvl,Oth,Gtl,1Fam,0.6358941026257752,0.3320927518502745,-0.19694464046664367,-0.9402994171135142,Gable,Brick,1.1274760588368653,Avg,Avg,CBlock,Avg,None,Rec,0.058364277909861116,Gd,Yes,Yes,1.2348390138040055,0.7698052339930662,Gd,0.9469140869601315,2.134082452396419,Attchd,0.25674819804297716,Yes,0.08122561261902557,0.2930638137394871,Yes,-0.48622087194925656,-1.3775019663829307,0.5476455490097506,-0.48594125350872763,0.7507024464999441,-0.5488834841031427,0.4716620056305747,Y,0.5679785707987204,None,MetalSd
126,RL,0.05613671053198445,IR1,Lvl,Oth,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,0.9405027840995646,0.72062892940814,Gable,Brick,-0.35043543618976275,Gd,Avg,PConc,Gd,None,GLQ,0.12121840469853845,Gd,Yes,Yes,1.0795184926304051,0.20791870586109604,Gd,0.39982459493922096,0.5885972978715879,Oth,0.11762668071718527,Yes,-0.5639288137949487,0.014929078273549612,None,0.25593384358647686,0.8895006773444329,0.773173247401913,0.4880694633781091,0.9456239610165454,-0.5488834841031427,1.4039433037888367,Y,0.7077486176531037,None,VinylSd
127,RL,0.3708649756391331,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-0.43112499258321596,0.8183305968505904,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,Rec,0.18305162320939808,Gd,Yes,Yes,-0.2578900828324106,0.20791870586109604,Gd,0.39982459493922096,-0.956887856653243,Oth,0.4175822912829416,Yes,-0.7550856808805708,-0.726763549635617,None,0.25593384358647686,-0.6218344184738095,-0.3951855234352614,-0.48594125350872763,-0.2792163229929037,1.217545949326913,-0.12116557863173615,N,0.5396279638181648,None,MetalSd
128,RL,0.05613671053198445,IR1,Lvl,Inside,Gtl,1Fam,1.462913679917163,-0.6728676671476155,0.9739571201162177,0.8183305968505904,Gable,Brick,0.1769976624071008,Gd,Avg,PConc,Gd,None,GLQ,0.3429965887386484,Gd,Yes,Yes,-0.3277857092913105,-0.5439556925329229,Gd,-0.21826644679462734,-0.956887856653243,Attchd,0.23552730285865334,Yes,0.7741692558044054,-0.340465305932926,None,-0.11514351418138984,0.8895006773444329,0.4724696495456965,1.462080180264946,0.6822616334832922,-0.5078037298373275,0.9709857154419235,N,0.8306550899609884,None,VinylSd
129,RL,0.4981500947101827,IR1,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-0.1300359684333373,0.37867309335956423,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,Rec,0.4759282653107945,Gd,Yes,Yes,0.5274355224437687,0.20791870586109604,Avg,0.39982459493922096,0.5885972978715879,Attchd,0.19260573446654325,Yes,-0.7550856808805708,0.7566217061827162,Yes,0.25593384358647686,-1.3775019663829307,-0.02870301354799763,-1.4599519703955643,0.17184327281600126,0.4781103725422385,0.4716620056305747,N,0.6444338281606218,None,Other
130,RL,0.5807139640058498,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,0.3320927518502745,-0.06312729640003094,-0.7448960822286137,Oth,Brick,1.0121000685188015,Avg,Avg,PConc,Avg,None,None,0.3696256682905302,Gd,Yes,Yes,0.45695844986992196,0.20791870586109604,Avg,0.39982459493922096,0.5885972978715879,Attchd,0.3109759903077951,Yes,0.025471526385719152,-0.726763549635617,Yes,-0.48622087194925656,0.1338331294353117,-0.10387891301205174,0.4880694633781091,0.08561262657735215,-0.5488834841031427,-0.12116557863173615,N,-1.4529148442392579,None,Other
131,RL,0.05613671053198445,IR1,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-0.1634903044499905,-0.891448583392289,Gable,Brick,0.5066433490301405,Avg,Avg,CBlock,Avg,None,BLQ,0.30367666263727006,Avg,Yes,Yes,-0.5197691093094231,0.20791870586109604,Avg,-0.9311018844135527,0.5885972978715879,Attchd,-0.0061842858212458685,Yes,-0.7550856808805708,0.9884006524043307,None,0.25593384358647686,-0.6218344184738095,-0.49228772690966466,-0.48594125350872763,-0.4134607232124205,-0.5488834841031427,-0.12116557863173615,N,0.7077486176531037,None,MetalSd
132,RL,0.2835821792872836,IR1,Lvl,Inside,Gtl,1Fam,1.462913679917163,-0.6728676671476155,0.9070484480829114,0.72062892940814,Gable,Brick,1.1879111013844226,Gd,Avg,PConc,Gd,Yes,GLQ,0.1319278388384461,Gd,Yes,Yes,0.7546297415216312,0.20791870586109604,Gd,0.39982459493922096,2.134082452396419,Attchd,0.4548115493879673,Yes,1.0290450785852348,0.9111410036637926,Yes,2.1113206324258105,0.1338331294353117,0.59776281531912,0.4880694633781091,0.7953275151884575,-0.5078037298373275,0.4716620056305747,Y,0.6949446926781931,None,VinylSd
133,RL,-0.08724891339769637,IR1,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,0.840139776049605,0.5740764282444647,Gable,None,-0.5701992272717892,Avg,Avg,PConc,Gd,None,GLQ,0.06216865281242614,Gd,Yes,Yes,0.6035845524366605,0.20791870586109604,Gd,0.39982459493922096,-0.956887856653243,Attchd,0.23418075561245053,Yes,1.4432182906040825,0.8029774954270391,Yes,0.6270112013543436,0.8895006773444329,0.6165567901851335,0.4880694633781091,0.8118621160316197,-0.5488834841031427,1.4039433037888367,Y,0.7624276631074282,None,VinylSd
134,RL,0.14876785041605875,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-0.029672960383377762,-0.6960452485073886,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,ALQ,-0.0004502635571976784,Avg,Yes,Yes,-1.4889128776247156,0.20791870586109604,Avg,-0.9311018844135527,0.5885972978715879,None,-3.988814278819697,Yes,-0.7550856808805708,-0.726763549635617,None,-0.8572982297171233,1.6451682252535542,-0.8431085910752505,-0.48594125350872763,-0.9677331472183721,-0.5488834841031427,-1.8410503427039162,N,0.5590109987922199,None,HdBoard
135,RL,0.4981500947101827,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,1.1077744641828304,0.9648830980142657,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,Yes,GLQ,0.6395773540277729,Gd,Yes,Yes,0.550626287465628,0.20791870586109604,Gd,0.39982459493922096,-0.956887856653243,Attchd,0.4548115493879673,Yes,0.519293433023576,-0.3559172356810337,None,-1.9705303030207235,-1.3775019663829307,0.9736423126393906,0.4880694633781091,1.1071744196199236,-0.5488834841031427,0.9709857154419235,N,0.92053965261703,None,VinylSd
136,RL,0.4981500947101827,IR1,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.9070484480829114,0.6717780956869149,Gable,Brick,0.43522011692848195,Gd,Avg,PConc,Gd,Yes,GLQ,0.4944914627152026,Gd,Yes,Yes,0.11047145662581155,0.20791870586109604,Gd,-0.21826644679462734,-0.956887856653243,Attchd,0.36612660497506283,Yes,0.39185552163316134,-0.27865758694049547,None,-0.11514351418138984,0.8895006773444329,0.27200058430821883,0.4880694633781091,0.49020343031027586,-0.5488834841031427,0.9709857154419235,N,0.7002132775688785,None,VinylSd
137,Oth,0.14876785041605875,Reg,Lvl,Inside,Gtl,Oth,-1.0181450519570003,-0.6728676671476155,-0.29730764851660324,-1.0868519182771896,Gable,Brick,1.2758166178172332,Avg,Avg,CBlock,Avg,None,Rec,0.6362242949224068,Avg,Yes,Yes,0.5399412870369568,1.604062113280446,Avg,1.885966852210171,-0.956887856653243,Oth,0.2786556799244981,Yes,-0.7550856808805708,-0.726763549635617,None,1.7402432746579437,-1.3775019663829307,-0.717815425301827,-1.4599519703955643,-0.755647554937106,-0.5488834841031427,0.9709857154419235,N,0.929212864667321,Yes,HdBoard
138,Oth,-3.0182634870089613,Reg,Lvl,Inside,Gtl,Oth,-0.19112547466561258,-0.6728676671476155,1.0743201281661774,1.0137339317354908,Gable,Oth,-0.29549448841925613,Gd,Avg,PConc,Gd,None,None,0.10129514203176261,Gd,Yes,Yes,0.5058961228711049,0.20791870586109604,Gd,0.39982459493922096,-0.956887856653243,Oth,0.10165779069947754,Yes,-0.7550856808805708,-0.10868635971131148,None,-0.8572982297171233,-1.3775019663829307,-0.6551688424151152,-1.4599519703955643,-0.6558875188121001,-0.46672397557151224,-0.12116557863173615,Y,-1.4529148442392579,None,VinylSd
139,Oth,-0.8416584431781066,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,1.3370531708481643,-1.367846401049505,0.37867309335956423,Gable,None,-0.5701992272717892,Avg,Avg,Oth,Avg,None,BLQ,-0.16311611345549382,Avg,Yes,None,-1.4537411622189313,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,Oth,-0.33205166756300114,Yes,-0.37277194670932673,-0.726763549635617,None,1.7402432746579437,0.8895006773444329,-0.968401756848674,-1.4599519703955643,-1.199124565962784,1.9980612803774027,-0.12116557863173615,N,0.3513959614643529,None,Wd Sdng
140,RL,0.05613671053198445,IR1,Lvl,Oth,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.9739571201162177,0.7694797631293652,Gable,Brick,0.41873783259732994,Gd,Avg,PConc,Gd,None,None,0.019530050190674116,Gd,Yes,Yes,1.0501465635991147,0.20791870586109604,Gd,0.9469140869601315,0.5885972978715879,Oth,0.18400284100986944,Yes,0.39185552163316134,0.014929078273549612,None,-0.48622087194925656,1.6451682252535542,0.5037929409890524,0.4880694633781091,0.7110027679013854,-0.5488834841031427,0.4716620056305747,Y,-1.4529148442392579,None,VinylSd
141,RL,-0.18599721611332287,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,1.0743201281661774,0.9648830980142657,Gable,Brick,0.08909214597429022,Avg,Avg,PConc,Gd,None,GLQ,0.19733414382393874,Gd,Yes,Yes,-0.8586446922921396,0.20791870586109604,Gd,-0.21826644679462734,-0.956887856653243,None,-3.988814278819697,Yes,-0.7550856808805708,-0.726763549635617,None,-0.8572982297171233,0.1338331294353117,-0.5173463600643494,0.4880694633781091,-0.4492860607510363,-0.5078037298373275,-0.12116557863173615,N,0.7006886343415274,None,VinylSd
142,Oth,0.05613671053198445,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-1.2005747209662392,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Avg,Oth,Gd,None,None,0.03133453500734678,Gd,Yes,None,-0.22014749424451718,0.20791870586109604,Avg,0.39982459493922096,-0.956887856653243,Oth,-0.1707997356317807,Yes,0.8378882114996128,1.0347564416486537,None,-0.8572982297171233,-1.3775019663829307,-0.8431085910752505,-1.4599519703955643,-0.9677331472183721,0.026233075618270756,-1.8410503427039162,Y,-1.4529148442392579,None,MetalSd
143,RL,1.9466035534151935,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,0.10414438368323498,-0.500641913622488,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,Yes,BLQ,0.10038044659340589,Avg,Yes,Yes,-1.1676014580144105,0.20791870586109604,Avg,-0.9311018844135527,-0.956887856653243,Attchd,0.19260573446654325,Yes,-0.7550856808805708,-0.726763549635617,Yes,-1.9705303030207235,-0.6218344184738095,-0.755403375033854,0.4880694633781091,-0.81743733591622,-0.5488834841031427,-0.8567484836790143,N,0.717418088534982,None,HdBoard
144,RL,1.5518777534456716,Reg,Lvl,Inside,Gtl,1Fam,1.462913679917163,-0.6728676671476155,1.174683136216137,1.111435599177941,Oth,Oth,1.8252260955222992,Gd,Avg,PConc,Gd,Yes,GLQ,0.6261053960799073,Gd,Yes,Yes,0.5076959746006928,-0.5439556925329229,Gd,-0.21826644679462734,0.5885972978715879,Attchd,0.6396143996264401,Yes,-0.7550856808805708,0.849333284671362,None,-1.9705303030207235,0.1338331294353117,2.381962554565826,1.462080180264946,2.0210582791153957,-0.5078037298373275,0.9709857154419235,N,0.9470706261279483,None,VinylSd
145,RL,0.05613671053198445,IR1,Lvl,Oth,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,-0.029672960383377762,-0.6960452485073886,Gable,Brick,0.8143126565449776,Avg,Avg,CBlock,Avg,None,Rec,-0.04056996807744165,Gd,Yes,Yes,0.9843828121952658,0.7698052339930662,Avg,0.9469140869601315,0.5885972978715879,Attchd,0.2671372381791718,Yes,-0.7550856808805708,0.2930638137394871,Yes,-0.11514351418138984,-1.3775019663829307,0.0965901522254259,0.4880694633781091,0.30936655218884535,-0.5488834841031427,0.4716620056305747,Y,0.5476535654391362,None,HdBoard
146,RL,0.05613671053198445,Reg,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,1.3370531708481643,-0.3976706565665628,-0.500641913622488,Oth,None,-0.5701992272717892,Avg,Avg,CBlock,Gd,Yes,BLQ,0.5634172133332347,Gd,Yes,Yes,-0.4294733257603979,-1.7279833353245033,Avg,-1.77742362351113,0.5885972978715879,Attchd,0.3512659490740831,Yes,2.5025459290369043,-0.726763549635617,None,-1.22837558748499,0.1338331294353117,0.6604093982058318,0.4880694633781091,0.8500299221613321,0.067312829884086,-0.12116557863173615,N,0.9742137854417702,None,Other
147,RL,-0.33923644726363533,Reg,Lvl,Oth,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,-1.6020267531660775,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Avg,Oth,Avg,None,None,-0.3490353782506865,Avg,None,None,-0.816361571391202,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,None,-3.988814278819697,None,-0.7550856808805708,-0.6031481116507559,None,-0.8572982297171233,0.1338331294353117,-1.2941639878595752,-1.4599519703955643,-1.9227954211225258,0.5191901268080538,-1.8410503427039162,Y,-1.4529148442392579,Yes,Wd Sdng
148,RL,-0.33923644726363533,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,1.3370531708481643,-0.7322140167330946,-1.7219127566531163,Oth,None,-0.5701992272717892,Avg,Avg,CBlock,None,None,None,-5.811143209904325,Avg,Yes,None,-0.9667298328012295,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,Oth,0.4186408005091654,Yes,-0.7550856808805708,-0.726763549635617,None,-0.11514351418138984,-1.3775019663829307,-0.9120198322506334,-0.48594125350872763,-1.0923864809288364,-0.5488834841031427,-1.8410503427039162,N,-1.4529148442392579,None,Wd Sdng
