,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,SalePrice_Log,Age,Baths,BsmtFinSF,MSZoning_Oth,MSZoning_RL,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Lvl,LandContour_Oth,LotConfig_Inside,LotConfig_Oth,LandSlope_Gtl,LandSlope_Oth,BldgType_1Fam,BldgType_Oth,RoofStyle_Gable,RoofStyle_Oth,MasVnrType_Brick,MasVnrType_Oth,ExterQual_Avg,ExterQual_Ex,ExterQual_Gd,ExterCond_Avg,ExterCond_Ex,ExterCond_Gd,Foundation_CBlock,Foundation_Oth,Foundation_PConc,BsmtQual_Avg,BsmtQual_Gd,BsmtExposure_Yes,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,HeatingQC_Avg,HeatingQC_Gd,CentralAir_Yes,Electrical_Yes,KitchenQual_Avg,KitchenQual_Gd,GarageType_Attchd,GarageType_None,GarageType_Oth,PavedDrive_Yes,Fence_Yes,2Story_Y,RoadRail_Yes,Exterior_BrkComm,Exterior_CemntBd,Exterior_HdBoard,Exterior_MetalSd,Exterior_Other,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,NeighType_-0.4859412535087276,NeighType_-1.4599519703955643,NeighType_0.4880694633781091,NeighType_1.2015960776350928e-16,NeighType_1.462080180264946
332,0.05613671053198445,-0.19112547466561253,2.3420135898460543,-0.3976706565665628,0.6229272619656898,-0.5701992272717892,0.09026547756459444,-1.1998342475396186,-0.5439556925329229,-0.9311018844135528,-0.9568878566532428,-0.03887093442524172,-0.7550856808805708,-0.7267635496356172,-0.8572982297171233,-0.6218344184738095,-0.38578853600225466,-0.26659318046814634,1.0121471779978366,-1.841050342703916,0.6023784654418582,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
333,0.05613671053198445,-0.19112547466561253,-0.6728676671476155,-0.3976706565665628,-1.2334044194408649,-0.40537638396026937,0.4868477137559741,0.06393153485499042,0.20791870586109604,-0.2182664467946273,2.1340824523964192,0.2709963563716738,-0.7550856808805708,-0.10868635971131148,2.1113206324258105,0.8895006773444329,-0.3106126365382005,-0.16780179766443926,-0.5488834841031427,0.9709857154419236,0.9122421046278602,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
334,-1.8780562764155944,0.6358941026257752,-0.6728676671476155,1.040865792149524,0.9160322642930406,0.01217481909558095,-0.1066788764607904,0.353291354642045,-0.5439556925329229,-0.2182664467946273,-0.9568878566532428,0.2395524152552133,-0.7550856808805708,-0.30956144643671074,1.3691659168900772,0.1338331294353117,-0.3544652445588988,-0.2249628211125793,-0.5078037298373275,1.4039433037888367,0.6460859379534953,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
335,-0.5540226772786171,2.289933257208551,-0.6728676671476155,1.1077744641828304,1.0137339317354908,4.209663228762286,0.7014831146479247,1.9964202883455504,0.7698052339930662,1.885966852210171,2.1340824523964192,0.4999479080291543,-0.7550856808805708,-0.7267635496356172,-0.8572982297171233,-1.3775019663829309,3.193260861581898,2.4288218683712324,-0.5078037298373275,1.4039433037888367,0.949634267266593,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
336,0.05613671053198445,2.289933257208551,-0.6728676671476155,1.174683136216137,1.062584765456716,1.4186630820205504,0.7125309418184662,0.7831032860276816,-0.5439556925329229,-0.2182664467946273,0.5885972978715879,0.4101320850536118,0.9175369061186222,0.10764065676219543,2.1113206324258105,-0.6218344184738095,1.701106962436465,1.6198595373628415,-0.5488834841031427,-0.12116557863173615,-1.452914844239258,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
337,0.05613671053198445,0.6358941026257752,-0.6728676671476155,0.47214207986642,0.036717257310988335,-0.5701992272717892,0.4707522881630126,0.012641168668121443,-0.5439556925329229,-0.2182664467946273,0.5885972978715879,0.19969897202265524,-0.7550856808805708,0.509390830212994,2.1113206324258105,-1.3775019663829309,0.0965901522254259,0.3093665521888453,-0.5488834841031427,0.4716620056305747,0.8560828341086211,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
338,-0.3392364472636353,-1.0181450519570003,0.3320927518502745,-1.033303040882973,-1.7219127566531165,-0.5701992272717892,-0.2879787882097466,-0.7771950059547441,0.20791870586109604,-0.9311018844135528,-0.9568878566532428,-0.27380082039408404,-0.3727719467093267,-0.7267635496356172,-1.22837558748499,0.1338331294353117,-1.0936949226220976,-1.453691782036602,-0.17916569571080548,-0.8567484836790143,0.6689929787611111,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
339,-0.3392364472636353,-0.19112547466561253,2.3420135898460543,-1.4682094090994646,0.8671814305718155,-0.5701992272717892,-0.2772782921115192,-1.9884473707545725,-0.5439556925329229,-0.9311018844135528,-0.9568878566532428,0.2528148838135892,0.08919048208092649,-0.7267635496356172,-0.4862208719492566,1.6451682252535542,-0.957125371929066,-1.1774156087944527,2.5320980858330007,-1.841050342703916,-1.452914844239258,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
340,-0.3392364472636353,-0.19112547466561253,-0.6728676671476155,-1.0667573768996264,0.72062892940814,-0.5701992272717892,0.07349873924230367,0.2945923040642494,-0.5439556925329229,-0.2182664467946273,2.1340824523964192,-0.1707997356317807,-0.7550856808805708,-0.7267635496356172,-0.11514351418138985,-1.3775019663829309,-0.5298756766416918,-0.4673897437621399,1.9159017718457725,-1.841050342703916,0.5268525436180929,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
341,1.4875712388802456,-0.19112547466561253,-0.6728676671476155,0.7732311040162987,0.4763747608020145,-0.5701992272717892,0.2930469185532907,-0.5536423028693638,0.20791870586109604,-0.2182664467946273,-0.9568878566532428,0.2999438139692974,-0.7550856808805708,-0.3250133761848184,0.6270112013543436,-0.6218344184738095,-0.06002630499135352,0.1362684188015548,-0.5488834841031427,0.9709857154419236,0.7848455574237282,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
342,0.05613671053198445,-0.19112547466561253,0.3320927518502745,0.6728680959663391,0.3298222596383391,0.01217481909558095,0.2605126688334265,-0.6348352866452929,0.20791870586109604,-0.2182664467946273,-0.9568878566532428,0.13325124297054947,0.20069865454753927,-0.3250133761848184,0.2559338435864769,0.8895006773444329,-0.11640822958939408,0.07095229683531623,-0.5488834841031427,0.9709857154419236,0.6388728857220545,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
343,-1.2875740632031507,-1.0181450519570003,-0.6728676671476155,0.13759871969988816,-0.4517910799012629,-0.5701992272717892,0.2478543960323524,-0.6976547128314139,0.20791870586109604,-0.2182664467946273,0.5885972978715879,0.3085382343175149,3.5140843506983215,0.6639101276940703,0.6270112013543436,-0.6218344184738095,-0.6050515761057458,-0.5788041787018335,-0.5488834841031427,0.4716620056305747,0.7833133669402977,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
344,1.0421776678301813,-1.0181450519570003,-0.6728676671476155,-0.4645793285998692,-1.3311060868833149,0.08909214597429023,0.18220544360810745,-0.20252651497723995,0.20791870586109604,-0.2182664467946273,-0.9568878566532428,-0.06494288100997651,0.5830123887187834,-0.7267635496356172,0.2559338435864769,-1.3775019663829309,-0.6551688424151152,-0.6558875188121001,-0.5488834841031427,-0.8567484836790143,0.6574491756571399,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
345,0.05613671053198445,-1.0181450519570003,-0.6728676671476155,-1.0667573768996264,-0.15868607757391218,-0.5701992272717892,0.018540206566444343,0.1185033977940775,0.20791870586109604,0.9469140869601316,-0.9568878566532428,-0.1707997356317807,-0.7550856808805708,-0.7267635496356172,0.2559338435864769,0.1338331294353117,-0.46722909375498,-0.3781329724610587,1.1764661950610975,-0.12116557863173615,0.5351719542931965,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
346,-3.3788402694382365,-0.19112547466561253,2.3420135898460543,0.0037813756332754226,1.062584765456716,2.2317891090240485,-0.4858572350412409,-1.1155216257025713,-0.5439556925329229,-0.9311018844135528,-0.9568878566532428,-0.1158233383529704,1.2361316845946586,-0.7267635496356172,-0.4862208719492566,0.8895006773444329,-0.8055206413432234,-0.9022303086632304,0.8889079152003909,-0.8567484836790143,0.2837525851179123,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
347,0.05613671053198445,-0.19112547466561253,-0.6728676671476155,0.13759871969988816,-0.4517910799012629,0.08909214597429023,-0.07146128978952868,0.2542750128660901,0.20791870586109604,-0.2182664467946273,0.5885972978715879,0.3535710307731204,1.6821643744611103,0.9884006524043308,0.2559338435864769,-1.3775019663829309,0.0965901522254259,0.3093665521888453,-0.5488834841031427,1.4039433037888367,0.7155950406734988,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
348,-0.3917647595985243,-1.0181450519570003,1.3370531708481643,-1.7358440972326898,0.5740764282444647,-0.5701992272717892,-0.21541958627096933,-0.2201474942445172,0.20791870586109604,-0.2182664467946273,-0.9568878566532428,0.2314803391434738,-0.7550856808805708,1.2510834581221606,0.2559338435864769,0.8895006773444329,-0.4421704606002953,-0.3432891754270568,2.614257594364632,-1.841050342703916,0.5753942296365752,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
349,0.05613671053198445,-0.19112547466561253,-0.6728676671476155,-0.29730764851660324,-1.0868519182771896,0.7868421826597243,0.4318128952405706,-0.1114447531704289,0.20791870586109604,-0.2182664467946273,2.1340824523964192,0.2912506755144025,-0.7550856808805708,0.4475831112205633,0.2559338435864769,0.8895006773444329,-0.291818661672187,-0.1436920554843994,-0.5488834841031427,0.4716620056305747,0.6653584990921779,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
350,1.3557710287097728,-0.19112547466561253,-0.6728676671476155,-0.3307619845332564,-1.1357027519984146,1.1054996797286627,0.21307256742439964,-0.033118649742939515,0.20791870586109604,-0.2182664467946273,0.5885972978715879,-0.04878318916045992,-0.24533403531891204,0.9729487226562232,2.1113206324258105,0.1338331294353117,-0.2166427622081329,-0.049475390916598784,-0.5488834841031427,-0.8567484836790143,0.513592141730569,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
351,0.4981500947101827,-1.0181450519570003,0.3320927518502745,-0.5983966726664819,-1.5265094217682156,0.5286197281383432,0.3437249324407274,-0.3921495933478135,-0.5439556925329229,0.39982459493922096,0.5885972978715879,-0.16132162320782606,-0.7550856808805708,0.7875255656789314,-1.22837558748499,1.6451682252535542,-0.6301102092604305,-0.6170538574474439,-0.5488834841031427,-1.841050342703916,0.6274929447895434,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
352,0.05613671053198445,-1.0181450519570003,1.3370531708481643,-0.431124992583216,1.0137339317354908,-0.5701992272717892,0.18305162320939808,-0.348344099347736,0.20791870586109604,0.39982459493922096,0.5885972978715879,0.3649936365101516,2.144126803251363,-0.4640807439177872,-1.22837558748499,1.6451682252535542,-0.25423071194015995,-0.09614751269684947,1.381864966390174,-0.12116557863173615,0.4793493136897797,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
353,0.05613671053198445,-0.19112547466561253,-0.6728676671476155,0.9405027840995646,0.72062892940814,-0.5701992272717892,0.08563509557494227,0.4239610508394239,0.20791870586109604,0.39982459493922096,0.5885972978715879,0.2205796158966236,0.04140126530952098,-0.10868635971131148,-1.9705303030207235,-1.3775019663829309,-0.12392581953579952,0.062115368082463,-0.5488834841031427,0.4716620056305747,-1.452914844239258,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
354,0.5807139640058498,-1.0181450519570003,-0.6728676671476155,-0.431124992583216,-1.28225525316209,-0.5701992272717892,-5.811143209904325,0.2812036042834141,0.7698052339930662,0.39982459493922096,0.5885972978715879,0.4747544774406544,-0.7550856808805708,0.1849003055027336,0.2559338435864769,0.1338331294353117,-0.5996389113443339,-0.5706172480237494,-0.5488834841031427,-0.12116557863173615,-1.452914844239258,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
355,-0.9020447289054327,-0.19112547466561253,-0.6728676671476155,0.4052334078331136,-0.06098441013146193,-0.5701992272717892,-0.1293319167967235,-1.8705421333963927,-0.5439556925329229,-1.7774236235111298,-0.9568878566532428,-0.1158233383529704,2.056513239170453,-0.7267635496356172,-1.5994529452528568,1.6451682252535542,-0.7178154253018271,-0.7556475549371059,-0.5488834841031427,-0.12116557863173615,0.7299424656573466,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
356,0.5396541220247043,-1.0181450519570003,0.3320927518502745,-0.631851008683135,-1.5753602554894408,-0.5701992272717892,-0.29879806583183866,-0.27579369325845604,0.20791870586109604,-0.9311018844135528,-0.9568878566532428,-0.10274573383423333,-0.2294042963951102,-0.7267635496356172,1.7402432746579437,0.8895006773444329,-0.7428740584565117,-0.7966735139545472,-0.5488834841031427,-0.12116557863173615,0.664836392414459,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
357,-0.08724891339769637,0.6358941026257752,-0.6728676671476155,1.040865792149524,0.9160322642930406,-0.5701992272717892,-0.01774505266728755,0.8802450408180441,0.7698052339930662,0.9469140869601316,0.5885972978715879,0.18400284100986944,0.04140126530952098,0.014929078273549612,0.2559338435864769,-0.6218344184738095,0.4662049912570253,0.6764742288151185,-0.5078037298373275,0.4716620056305747,-1.452914844239258,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
358,0.05613671053198445,-1.0181450519570003,-0.6728676671476155,-1.6689354251993838,-1.7219127566531165,-0.5701992272717892,-0.2017747161459789,-1.3627855195027203,-1.727983335324503,-1.7774236235111298,-0.9568878566532428,-3.9888142788196967,-0.7550856808805708,-0.7267635496356172,-1.22837558748499,0.8895006773444329,-1.5196916862517376,-2.5804882085542538,0.6013496353396842,-0.8567484836790143,0.4964791052866523,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
359,-0.4991327615250605,-1.0181450519570003,-0.6728676671476155,0.8066854400329518,0.5252255945232396,-0.5701992272717892,0.005584753538566388,-1.3319962345900258,-0.5439556925329229,-0.9311018844135528,-0.9568878566532428,0.3649936365101516,-0.7550856808805708,-0.7267635496356172,0.2559338435864769,-1.3775019663829309,-0.4296411440229529,-0.3260446511745778,-0.5488834841031427,-1.841050342703916,0.4500109224026705,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
360,1.3891314446530971,1.462913679917163,-0.6728676671476155,1.0743201281661774,0.9648830980142656,-0.5701992272717892,0.5502088017472905,1.6656964363680795,0.7698052339930662,0.9469140869601316,0.5885972978715879,0.4026096834843457,0.5113285635616751,2.579949416459417,2.1113206324258105,-0.6218344184738095,1.9759876388267787,1.7895216416147357,-0.5078037298373275,0.9709857154419236,-1.452914844239258,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
361,0.8943570855551052,2.289933257208551,-0.6728676671476155,1.2750461442660963,1.2091372666203914,1.3527339446959423,0.7057043329001137,0.7613493243685403,-1.727983335324503,0.9469140869601316,0.5885972978715879,0.6135479802440561,0.1449445683142329,-0.7267635496356172,-0.11514351418138985,1.6451682252535542,2.6579833987646766,2.167244365244456,-0.5488834841031427,0.4716620056305747,0.9584869748307134,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
362,-0.3392364472636353,-0.19112547466561253,-0.6728676671476155,0.9405027840995646,0.72062892940814,-0.4822937108389786,0.1122094279588666,0.6661332151745563,0.20791870586109604,0.39982459493922096,0.5885972978715879,0.2246861332152084,0.04140126530952098,0.24670802449516416,-0.11514351418138985,0.8895006773444329,-0.04123233012533999,0.1576729817997726,-0.5488834841031427,0.4716620056305747,-1.452914844239258,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
363,-0.9020447289054327,-1.0181450519570003,0.3320927518502745,-1.6020267531660777,-1.7219127566531165,-0.5701992272717892,0.15128234248954614,0.4733447303935213,0.20791870586109604,-0.2182664467946273,0.5885972978715879,-0.02522632755089782,-0.7550856808805708,-0.7267635496356172,-0.4862208719492566,1.6451682252535542,-0.6927567921471423,-0.7152728240169799,0.5191901268080538,-0.12116557863173615,0.3628427998948241,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
364,-0.3392364472636353,0.6358941026257752,-0.6728676671476155,1.1412288001994837,1.0137339317354908,-0.5701992272717892,0.3617767250100728,-0.3164167627403633,-0.5439556925329229,-0.9311018844135528,0.5885972978715879,0.36044497713789386,0.9653261228900274,1.142919949885407,0.6270112013543436,-1.3775019663829309,0.0683991899264056,0.2790656614112568,-0.5488834841031427,0.9709857154419236,-1.452914844239258,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
365,0.5396541220247043,0.6358941026257752,-0.6728676671476155,1.1412288001994837,1.0137339317354908,-0.5701992272717892,0.07255927578932911,0.660961639102112,0.20791870586109604,0.9469140869601316,-0.9568878566532428,0.43331078430750936,0.3918555216331613,0.0921887270140878,-0.8572982297171233,-0.6218344184738095,0.3910290917929712,0.6059783610438279,-0.5488834841031427,0.4716620056305747,-1.452914844239258,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
366,-0.3392364472636353,-0.19112547466561253,-0.6728676671476155,-1.4682094090994646,-1.7219127566531165,-0.5701992272717892,-0.0845244095539707,-1.7568271188553717,-0.5439556925329229,-0.9311018844135528,-0.9568878566532428,0.06861788122983055,-0.7550856808805708,-0.7267635496356172,1.3691659168900772,0.8895006773444329,-1.3317519375916025,-2.021267408903713,0.35487110974479275,-1.841050342703916,-1.452914844239258,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
367,0.05613671053198445,-0.19112547466561253,-0.6728676671476155,0.6728680959663391,0.3298222596383391,-0.5701992272717892,0.5502088017472905,0.9206461781477668,0.20791870586109604,1.4386613621024578,2.1340824523964192,0.2748357643552823,0.9653261228900274,2.842632222177247,-0.11514351418138985,-0.6218344184738095,0.7230559810925435,0.9035806183710656,-0.5488834841031427,1.4039433037888367,0.8237800925253187,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
368,-1.3561266742493319,1.462913679917163,-0.6728676671476155,1.0743201281661774,0.9648830980142656,-0.4822937108389786,0.3349523897251694,-0.38983017773507067,-0.5439556925329229,-0.2182664467946273,0.5885972978715879,0.17821124317247716,0.4077852605569632,-0.4177249546734642,-0.8572982297171233,1.6451682252535542,0.1216487853801106,0.33600094750993714,-0.5078037298373275,-0.12116557863173615,-0.14878421989124396,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
369,-0.4450553656820572,-1.0181450519570003,-0.6728676671476155,-2.070387457399222,0.5252255945232396,-0.5701992272717892,-0.2330630713253726,-0.5927683300119037,1.2226458734592642,0.9469140869601316,-0.9568878566532428,-3.9888142788196967,-0.7550856808805708,1.606477842328636,-0.4862208719492566,-1.3775019663829309,-1.2691053547048905,-1.8592035331187169,2.983975382756969,-1.841050342703916,-1.452914844239258,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
370,0.23917604797551825,-0.19112547466561253,0.3320927518502745,0.13759871969988816,-0.4517910799012629,0.8307949408761296,0.16427731810349952,-0.7410429979773047,0.20791870586109604,-0.2182664467946273,0.5885972978715879,0.0549635947610022,1.6025156798421007,-0.7267635496356172,1.3691659168900772,0.8895006773444329,-0.7178154253018271,-0.7556475549371059,-0.5488834841031427,-0.12116557863173615,0.6766644278341998,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
371,1.078277707868648,0.6358941026257752,-0.6728676671476155,0.9070484480829114,0.72062892940814,0.11656261985954353,0.4804375208232572,0.06596776725167856,0.20791870586109604,-0.2182664467946273,-0.9568878566532428,0.3661266049750628,0.20069865454753927,-0.340465305932926,0.2559338435864769,0.1338331294353117,0.10911946880276824,0.32271861160011484,-0.5078037298373275,-0.12116557863173615,-1.452914844239258,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
