,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,NeighType,SalePrice_Log,Age,Baths,BsmtFinSF,MSZoning_Oth,MSZoning_RL,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Lvl,LandContour_Oth,LotConfig_Inside,LotConfig_Oth,LandSlope_Gtl,LandSlope_Oth,BldgType_1Fam,BldgType_Oth,RoofStyle_Gable,RoofStyle_Oth,MasVnrType_Brick,MasVnrType_None,MasVnrType_Oth,ExterQual_Avg,ExterQual_Ex,ExterQual_Gd,ExterCond_Avg,ExterCond_Ex,ExterCond_Gd,Foundation_CBlock,Foundation_Oth,Foundation_PConc,BsmtQual_Avg,BsmtQual_Gd,BsmtQual_None,BsmtExposure_None,BsmtExposure_Yes,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,HeatingQC_Avg,HeatingQC_Gd,CentralAir_None,CentralAir_Yes,Electrical_None,Electrical_Yes,KitchenQual_Avg,KitchenQual_Gd,GarageType_Attchd,GarageType_None,GarageType_Oth,PavedDrive_None,PavedDrive_Yes,Fence_None,Fence_Yes,2Story_N,2Story_Y,RoadRail_None,RoadRail_Yes,Exterior_BrkComm,Exterior_CemntBd,Exterior_HdBoard,Exterior_MetalSd,Exterior_Other,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing
179,5.653921148278169,5,7,1916,1987,0.0,10.987219880989123,13.599321783774354,1.1943176378757767,2.440268378362637,0.0,7.861125448736066,0.0,0.0,8,2009,135000.0,2.0,11.813037464800539,71,0.9822467037532344,-6.666666666666668,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
180,5.7737732204907655,5,5,1979,1979,275.0,12.356517601922224,12.700939870811961,0.7304631471189666,2.055641538058108,2.0,10.406097030183108,120.0,0.0,6,2009,153337.0,3.0,11.94039991411665,0,1.1943176378757767,12.356517601922224,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
181,4.969939052451074,8,5,2001,2002,0.0,13.481758530915947,13.481758530915947,-6.666666666666668,1.820334103642824,1.0,11.074263939261728,0.0,120.0,8,2008,286000.0,4.0,12.563750586299374,1,0.9822467037532344,12.528113253813428,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
182,5.942124359831237,8,8,1932,1994,0.0,11.679743369587571,15.173779778858886,1.1943176378757767,2.750250297485029,2.0,9.94551387609232,0.0,74.0,12,2007,315000.0,3.0,12.660331092405903,62,0.9822467037532344,8.994431374976791,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
183,5.88741871045203,7,9,1972,2004,138.0,11.237719733475835,13.258591953864961,1.5409627556327752,2.2596737867230705,0.0,10.184716170074022,0.0,32.0,6,2007,184000.0,2.0,12.122696471358964,32,0.9822467037532344,10.84771828566626,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
184,5.88741871045203,7,5,1999,1999,0.0,13.160227391272151,13.160227391272151,1.1943176378757767,2.055641538058108,0.0,11.011200869538248,0.0,35.0,9,2009,192000.0,3.0,12.165255859329688,0,1.1943176378757767,10.557449464533047,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
185,4.071754351052767,7,5,2004,2004,50.0,12.036902975718592,13.695315387663454,1.1943176378757767,2.2596737867230705,0.0,9.584190771249812,0.0,40.0,5,2006,130000.0,1.0,11.775297421715827,0,0.7304631471189666,-6.666666666666668,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
186,5.653921148278169,5,7,1972,1972,0.0,11.715038769117148,11.715038769117148,1.1943176378757767,1.820334103642824,0.0,9.398681444092006,0.0,0.0,5,2008,127000.0,3.0,11.751950239425476,0,0.0,9.647632875415075,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
187,4.071754351052767,6,6,1976,1976,0.0,11.686189379390555,13.211802989501019,1.1943176378757767,2.2596737867230705,1.0,9.94551387609232,87.0,0.0,7,2009,148500.0,2.0,11.908346971208953,0,0.9822467037532344,10.585005856057766,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
188,6.1729720785198925,7,5,2007,2007,205.0,13.725569852511391,13.725569852511391,1.1943176378757767,2.440268378362637,1.0,11.456000850475936,171.0,138.0,9,2007,311872.0,4.0,12.650351332641707,0,1.1943176378757767,12.460009263156268,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
189,7.7874357678540065,8,5,1918,1990,0.0,13.009458527442687,15.610742378404806,1.5409627556327752,2.440268378362637,1.0,11.486977154977039,0.0,16.0,3,2006,235000.0,2.0,12.367345048436393,72,1.3782017963726023,12.691432733396926,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
190,6.469749997220178,6,6,1912,1950,0.0,11.346944485735273,14.523054953943136,1.820334103642824,2.440268378362637,0.0,-6.666666666666668,0.0,198.0,7,2009,104000.0,2.0,11.552155793461898,38,0.0,-6.666666666666668,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
191,6.098626104970387,8,5,2004,2005,262.0,13.702457022475315,13.702457022475315,1.1943176378757767,2.2596737867230705,1.0,11.689407579365227,0.0,26.0,1,2009,274900.0,4.0,12.524166311833152,1,1.1943176378757767,12.36176851681808,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
192,6.1972210008779385,5,5,2003,2004,0.0,12.447245361402715,12.447245361402715,0.7304631471189666,1.820334103642824,0.0,9.94551387609232,132.0,64.0,3,2010,140000.0,1.0,11.849404844423075,1,0.7304631471189666,-6.666666666666668,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
193,6.07328940298831,6,6,1977,1977,0.0,12.633827017273731,12.829055298956842,1.1943176378757767,2.055641538058108,2.0,10.126705474481208,238.0,83.0,2,2008,171500.0,2.0,12.052344376474922,0,0.9822467037532344,11.889015072881492,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
194,5.3215405626377255,6,6,1924,1950,0.0,10.809714792833018,12.89921557141071,0.7304631471189666,2.055641538058108,0.0,9.697398554008169,0.0,0.0,5,2006,112000.0,2.0,11.626263078808801,26,0.7304631471189666,10.809714792833018,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
195,5.88741871045203,6,5,2004,2004,205.0,11.663571962214574,11.663571962214574,0.0,1.1943176378757767,1.0,9.829997546645748,149.0,0.0,1,2008,149000.0,3.0,11.91170829631447,0,0.7304631471189666,10.995234059569444,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
196,5.3215405626377255,5,7,1947,1950,0.0,11.219143434447734,12.84046855653224,0.7304631471189666,1.820334103642824,0.0,8.501756190828116,0.0,35.0,4,2009,110000.0,2.0,11.608244735642321,3,0.41804907437868577,9.110605958809188,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
197,6.6150441513146925,7,5,1990,1990,0.0,13.14564901937829,13.183014255671768,1.1943176378757767,1.820334103642824,0.0,10.26712613744371,0.0,34.0,5,2009,180500.0,3.0,12.103491596905933,0,0.7304631471189666,-6.666666666666668,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
198,5.88741871045203,5,5,1960,1960,0.0,12.393102813134115,12.393102813134115,1.1943176378757767,2.055641538058108,1.0,9.110605958809188,355.0,0.0,4,2008,141000.0,2.0,11.856522261533735,0,0.7304631471189666,11.237719733475835,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
199,5.88741871045203,7,5,1988,1989,128.0,12.538087168429465,14.27696734861072,1.1943176378757767,2.2596737867230705,1.0,10.023747699744126,60.0,55.0,4,2007,277000.0,3.0,12.53177639527126,1,1.3782017963726023,12.30088091103977,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
200,6.07328940298831,6,7,1964,1964,260.0,12.372245779952856,12.372245779952856,1.1943176378757767,2.055641538058108,0.0,10.287377937846466,0.0,0.0,7,2008,145000.0,2.0,11.884495917930655,0,0.7304631471189666,11.459457506209896,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
201,5.859551208605442,5,6,1925,1950,0.0,11.715038769117148,11.715038769117148,0.7304631471189666,1.820334103642824,0.0,-6.666666666666668,0.0,0.0,4,2008,98000.0,1.0,11.492732961682279,25,0.7304631471189666,10.099957091404244,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
202,6.268453117386751,6,5,2009,2009,0.0,12.672338699908686,12.672338699908686,1.1943176378757767,2.055641538058108,0.0,10.056650085160447,100.0,22.0,3,2010,186000.0,1.0,12.133507329024972,0,0.7304631471189666,4.745132396064701,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
203,5.995517194712504,7,5,2009,2009,0.0,11.827940764481205,13.942236957165909,1.1943176378757767,2.2596737867230705,1.0,10.922352455248763,168.0,108.0,7,2009,252678.0,4.0,12.439875187430008,0,1.3782017963726023,11.578150414549127,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
204,5.053371049421116,5,5,1995,1995,0.0,12.0942485205542,12.0942485205542,1.1943176378757767,1.820334103642824,0.0,10.630386226403099,224.0,0.0,7,2006,156000.0,3.0,11.957617696467539,0,0.41804907437868577,11.20420327966491,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
205,5.88741871045203,6,7,1977,1977,153.0,11.101459290168826,13.078219134140284,1.1943176378757767,2.055641538058108,0.0,9.010205578972316,0.0,36.0,3,2010,161750.0,3.0,11.993813394724253,0,0.41804907437868577,9.571332355620081,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
206,5.995517194712504,5,6,1957,1996,64.0,12.31421176367132,12.729303683571775,0.7304631471189666,2.055641538058108,1.0,9.984891141101487,0.0,0.0,5,2006,134450.0,2.0,11.808955099378537,39,0.41804907437868577,9.452927961132149,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
207,5.80273872401839,7,5,2004,2004,266.0,13.170603447292324,13.170603447292324,1.1943176378757767,2.440268378362637,0.0,10.184716170074022,139.0,98.0,4,2008,210000.0,3.0,12.25486757159303,0,1.1943176378757767,11.966746394225636,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
208,5.88741871045203,7,9,1939,2006,312.0,11.497236360857748,14.10863912353132,1.1943176378757767,2.440268378362637,2.0,9.894095929689868,0.0,119.0,5,2008,311500.0,3.0,12.649157827477364,67,0.7304631471189666,9.322355249072936,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
209,5.053371049421116,7,5,2005,2006,16.0,12.757434384007613,12.757434384007613,0.7304631471189666,1.820334103642824,0.0,9.934165447113985,108.0,0.0,3,2006,167240.0,,12.027191164883385,1,0.7304631471189666,3.4381104434026533,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
210,6.02174235239564,7,5,2006,2006,0.0,13.296779497533471,13.296779497533471,0.7304631471189666,1.820334103642824,0.0,11.046830282882054,351.0,33.0,4,2006,204900.0,3.0,12.23028221464456,0,0.7304631471189666,-6.666666666666668,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
211,5.88741871045203,6,5,2002,2002,0.0,12.150617656562927,14.576852797403312,1.5409627556327752,2.440268378362637,1.0,9.647632875415075,120.0,46.0,12,2009,200000.0,3.0,12.206077645517675,0,0.9822467037532344,-6.666666666666668,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
212,6.3147347568259065,6,6,1975,1975,0.0,11.192951535258446,13.403108092782675,1.1943176378757767,2.055641538058108,1.0,9.911335817241909,209.0,208.0,2,2006,179900.0,3.0,12.100161978566868,0,1.3782017963726023,10.51095939425957,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
213,5.942124359831237,5,6,1971,1971,0.0,11.715038769117148,11.715038769117148,0.7304631471189666,1.5409627556327752,0.0,10.630386226403099,216.0,0.0,3,2009,97000.0,2.0,11.48247656671073,0,0.0,11.158953155173984,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
214,6.694190605394483,10,5,2003,2003,922.0,14.748571920871866,14.748571920871866,1.1943176378757767,2.440268378362637,1.0,12.03111329110884,248.0,105.0,6,2009,386250.0,4.0,12.864242696187505,0,0.7304631471189666,5.5270737381589985,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
215,3.858806663498184,5,5,1971,1971,142.0,10.864459827352436,12.881245932333972,1.1943176378757767,2.055641538058108,0.0,8.856575964639738,0.0,0.0,5,2009,112000.0,1.0,11.626263078808801,0,0.9822467037532344,-6.666666666666668,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
216,6.2449557977564725,7,5,1995,1995,290.0,12.650729433598325,14.916681776088,1.5409627556327752,2.6025944687727294,1.0,11.222867447268216,224.0,114.0,6,2007,290000.0,4.0,12.577639650232573,0,0.9822467037532344,10.580430421256926,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
217,3.858806663498184,6,6,1970,1970,127.0,10.179489042314811,12.085709828635814,0.7304631471189666,1.820334103642824,0.0,8.856575964639738,0.0,0.0,9,2008,106000.0,1.0,11.571203807011967,0,0.41804907437868577,9.178050664421775,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
218,5.942124359831237,5,5,1967,1967,0.0,11.86472208100981,11.86472208100981,1.1943176378757767,1.820334103642824,1.0,9.286967630227565,0.0,0.0,5,2010,125000.0,1.0,11.736077016252437,0,0.0,11.64405894253928,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
219,5.053371049421116,7,5,2005,2006,16.0,13.037556678115811,13.408922518036206,0.7304631471189666,2.2596737867230705,1.0,9.888326631702043,143.0,20.0,5,2009,192500.0,,12.167856627501678,1,0.7304631471189666,3.4381104434026533,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
220,6.02174235239564,6,6,1959,1959,220.0,12.6289823120684,12.6289823120684,1.1943176378757767,2.055641538058108,0.0,9.110605958809188,0.0,0.0,4,2010,148000.0,2.0,11.904974309480185,0,0.7304631471189666,-6.666666666666668,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
221,7.7874357678540065,8,5,1995,1996,506.0,13.224069039581295,15.25344192042926,1.5409627556327752,2.6025944687727294,1.0,11.537948127044713,0.0,146.0,7,2009,403000.0,4.0,12.906694322315321,1,1.3782017963726023,11.101459290168826,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
222,3.858806663498184,6,5,1972,1972,297.0,10.179489042314811,12.085709828635814,0.7304631471189666,1.820334103642824,1.0,8.922310255016459,0.0,0.0,6,2006,94500.0,1.0,11.456365695436428,0,0.41804907437868577,-6.666666666666668,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
223,6.07328940298831,5,6,1976,1976,0.0,11.809393539205846,11.809393539205846,1.1943176378757767,1.820334103642824,0.0,9.080098411791417,365.0,0.0,2,2010,128200.0,3.0,11.761354623750295,0,0.7304631471189666,11.809393539205846,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
224,5.88741871045203,6,5,2002,2002,0.0,11.702248507491017,14.118195633475509,1.5409627556327752,2.440268378362637,2.0,9.94551387609232,288.0,48.0,5,2010,216500.0,3.0,12.28535044535166,0,1.3782017963726023,10.843518696025114,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
225,3.858806663498184,6,5,1971,1971,604.0,10.179489042314811,12.085709828635814,0.7304631471189666,1.820334103642824,0.0,8.720169513164583,0.0,0.0,8,2008,89500.0,1.0,11.402005077384885,0,0.41804907437868577,9.43946313972265,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
226,5.80273872401839,7,5,2004,2004,98.0,13.124716747011945,13.124716747011945,1.1943176378757767,2.055641538058108,0.0,10.236488697904726,132.0,105.0,5,2010,185500.0,3.0,12.130815551850677,0,0.7304631471189666,4.071754351052767,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
227,5.88741871045203,7,7,1993,2003,0.0,12.111260130958547,13.757329159016127,1.1943176378757767,2.2596737867230705,0.0,10.040244790550663,370.0,70.0,2,2010,194500.0,3.0,12.178192583415596,10,0.9822467037532344,9.721963275481741,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
228,6.4910697837994125,8,5,2007,2007,254.0,13.668407084617783,13.668407084617783,1.1943176378757767,2.2596737867230705,0.0,11.564805404845686,168.0,228.0,12,2007,318000.0,4.0,12.669809806411454,0,0.7304631471189666,-6.666666666666668,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
229,5.392276337227255,6,5,1945,1950,0.0,11.274547968730776,13.274721451332805,1.1943176378757767,2.2596737867230705,1.0,8.305068732469508,0.0,140.0,4,2010,113000.0,1.0,11.635151947212842,5,0.41804907437868577,6.512195594586372,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
230,6.07328940298831,8,5,2008,2008,36.0,13.430160824927695,13.430160824927695,1.1943176378757767,2.2596737867230705,0.0,11.32899959856553,144.0,168.0,4,2010,262500.0,4.0,12.47801017053037,0,1.1943176378757767,12.335431399519653,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
